GUID	Text
108917	"Oh, solo estábamos manteniendo una conversación amistosa... Aunque puede que no lleguen a casa a cenar."
108918	"Incluso si capturas a nuestros agentes... los datos que han recogido ya han sido enviados a nuestros servidores móviles."
108919	"No voy a obligar a nadie a luchar por mí. Pero sí voy a permitir que todo el mundo defienda su hogar."
108761	"He enviado a mi ayudante a buscarme una nueva batería... hace ya unas horas, creo."
108766	"Parece que he calculado mal el número de muestras que necesitaba. ¿Te importaría ir a buscarme otro lote?"
108771	"Esperemos que el carguero que perdió estos contenedores no estuviera transportando gatitos. Todo lo científico que encuentres, es mío."
108772	"He construido unos fantásticos contenedores herméticos, pero... esto... ahora necesito recuperarlos."
108773	"Ya sé que esto suena extraño, pero necesito materiales para construir una aspiradora controlada por IA. ¿Y bien?"
108774	"El plazo no se cumple en absoluto. Pero sé qué escasea en la compañía. ¡A lo mejor puedo convencerlos para que lo amplíen!"
108775	"Digamos que uno de mis experimentos tecnológicos ultrasecretos... tiene problemas de transporte."
108776	"Configuraciones de motor. He encontrado una que despertará la envidia de Rafferty... pero, por algún motivo, ha estropeado la maquinaria."
108777	"Un barco completamente biodegradable desarrollado junto con los Custodiadores Árticos. ¡Y ahora, las pruebas!"
108778	"Estoy desarrollando un nuevo escudo. Las pruebas han ido bien, ¡así que prepárate para traer a la mesa una potencia de las gordas!"
108779	"Dicen que el pedido ha sido enviado... y llevo una eternidad esperando a que llegue. ¿Es posible que...?"
108780	"¡Mis sentidos científicos están reaccionando! Este sector debe de ser el lugar perfecto para encontrar el pescado bioluminiscente adecuado."
108781	"Tenemos un intercambio con Cass... quiero decir, con un socio. Altamente secreto. Pero hay gente que ha robado información."
108782	"Venga, ¿qué daño puede hacer compartir unos cuantos... datos de investigación?" Usoyev tiene estas nuevas e impresionantes carcasas de IA..."
108783	"Esta es la tesis de dilación del tiempo en la que llevo dos años trabajando. Solo puede verlo mi supervisor, ¿vale?"
108784	"Conozco a un proveedor A1+ de mercancía corrosiva. Pero para poder trabajar con ellos hará falta una buena dosis de discreción."
108785	"Me han robado el prototipo! Podría hacer que se autodestruyera... pero no tengo agallas para hacerlo."
108786	"Mis jefes necesitan ver lo inútiles que son los sensores convencionales. Un argumento convincente en favor de los nuevos."
108787	"¡Esta es la parte en que lo matamos! Quiero decir, lo desactivamos... Es un dron autónomo que ha decidido ir por libre. Ya conoces las historias."
108788	"¡No! ¡Lei Sheng se ha infiltrado en nuestra base de datos! Y yo que pensaba que era correo basura... ¡Destruye su servidor de relés!"
121249	"Mi nueva herramienta de navegación acaba de estropearse. ¿Crees que podrías ayudar a que los inversores no se enteren de esto?"
121250	"Mi nuevo emisor de interferencias ha estropeado los motores en lugar de los sistemas de vigilancia. ¿Podrías llevarle a mi equipo los vehículos de pruebas para su reparación?"
108762	"Se suponía que tenía que examinar las reservas de mineral en nuestros sectores, no en los tuyos. Por favor, si pudieras meterlo de nuevo en vereda..."
108767	"Estamos trabajando en un perfil geológico de la zona. Te recompensaremos por todas las muestra de minerales que entregues."
108790	"A parecer, nuestro envío te ha llegado a ti por error. Por supuesto, tú nunca abrirías el correo ajeno..."
108791	"Se han perdido en nuestras aguas. Cassian no te culpa a ti pero... puedes imaginar lo que deben de pensar nuestros abogados."
108792	"Estamos contrastando productos para poder garantizar la mejor calidad posible. ¿Tienes muestras de sobra?"
108793	"Mi superior se ha tomado la libertad de recomendar tus excelentes productos. Descontaremos una pequeña tasa de gestión."
108794	"La embarcación de mi jefa se ha averiado y preferiría no... acercarme a ella ahora. ¡Te pagaré bien!"
108795	"¡Sabotaje! ¿Quién ha podido hacer algo así? ¿Podría tener algo que ver con esa hacker que hemos liberado de sus obligaciones?"
108796	"Van a retirar nuestro transportador de la circulación, pero ya sabes cómo son los gastos de eliminación de residuos."
108797	"Me han asignado tareas de seguridad. Quizá podamos colaborar y destruir el monopolio de Saayman..."
108798	"Estadísticamente, cada día caen unos 50 meteoritos. Si pudiera encontrar uno... Podría ayudar a avanzar la minería espacial."
108799	"Es difícil encontrar depósitos vírgenes de minerales, pero no imposible. Compartiremos lo que encontremos, ¿de acuerdo?"
108800	"¿Podrías recoger un pequeño pedido de Usoyev? Lamentablemente, mis responsabilidades me impiden hacerlo ahora mismo."
108801	"Me pregunto qué está sucediendo tras las puertas cerradas de Lei Sheng... Hay rumores de jubilaciones, sucesión, crisis..."
108802	"No, no. Es una entrega legítima para este Custodiador Ártico. Eso sí: preferiría mantenerla en secreto."
108803	"Una época llena de emociones. Siempre hay gente dispuesta a pagar más por la discreción. Esperamos que seas discreto."
108804	"Hacer viajes personales vulnera claramente el contrato de nuestros vehículos. Mi superior quiere que se les meta en vereda."
108805	"¿Consejos de contratos de alguien que ni siquiera da su nombre real ni tiene un medio de transporte oficial? Si mi superior lo dice..."
108806	"He recibido amenazas personales contra mi superior. Colaborar en esto también garantizará tu propia seguridad."
108807	"El espionaje industrial no es algo que deba tomarse a la ligera. ¡Este dron sin tripulación nos está costando millones a los dos!"
121251	"Es una vergüenza admitirlo, pero nuestros mensajeros necesitan repostar rápidamente. Se agradecería mucho tu discreción."
121252	"Estas alteraciones llevan la marca de nuestros colegas de Lei Sheng, pero sin pruebas... Solo te pedimos que te hagas con los vehículos."
108763	"He pedido cita con un mecánico, pero parece ser que se fue al lugar equivocado."
108768	Un empleado ha introducido una dirección incorrecta en nuestro pedido. Bueno, son cosas que pasan."
108808	"Alguien parece decidido a sabotear nuestros envíos con drones ocultos. Nuestra posición en el mercado es más fuerte que nunca."
108809	"Se ha perdido un envío. No hay nada de que preocuparse. Pero, personalmente, espero que los contenedores no hayan sufrido daños."
108810	"Global Union ha pedido específicamente que te encargues tú de la logística. Así que nos hemos retirado de esa tarea."
108811	"Usoyev se famoso por apoyar a las empresas adecuadas en el momento adecuado. Nos gustaría ampliar contigo esta transacción."
108812	"¡Ah, nuestros nuevos empleados! Directos del mercado laboral. Por favor, escóltalos hasta mí y no te preocupes por su actitud."
108813	"Pobre gente. Llevan tanto tiempo en este barco abandonado... Por suerte, hemos podido localizarlos."
108814	"Nada aparte de un dron sin tripulación. Servirá de advertencia para que Cassian no sobrepase límites, ni los tuyos ni los nuestros."
108815	"Esos barcos parecen abandonados. Pero no deberíamos correr riesgos, teniendo en cuenta los últimos intentos terroristas."
108816	"Vaya, uno de mis hobbies. Colecciono estos antiguos circuitos de barcos hundidos."
108817	"No te preocupes, no queremos derramar crudo. Pero es necesario monitorizar los posibles depósitos."
108818	"Sabía que a Ibarra-Foxcom le interesaban nuestros nuevos equipos, pero que recurrirían al robo..."
108819	"Lei Sheng no ha sido muy comunicativo sobre los resultados de nuestra investigación conjunta. Ojalá esto no fuera necesario."
108820	"Nuestro nuevo socio prefiere el anonimato y ha pedido que te encargues tú de la primera entrega."
108821	He organizado un descuento especial. Tú pones la mercancía y nosotros el pago."
108822	"Robaron nuestra mercancía, chantajearon a nuestros directivos y nos incriminaron en escándalos. Estoy invirtiendo en talento."
108823	"Así que a eso se refiere con lo de retirarse, trabajar ahora para Ibarra. Es hora de hablar con una vieja amistad."
108824	"¿Paradojas que colapsan los sistema de IA? Es solo un cuento. No te ayudará contra los drones espía de la Guardia Orbital, de eso no hay duda."
108825	"Seguridad ha localizado un vehículo espiando en tus instalaciones. Considera esto un consejo de amigo."
121253	"Verás, hace poco encargué barriles de crudo. Tal y como están las leyes medioambientales, yo pagaría por una entrega privada pero rápida."
121254	"¡No puedo creerlo! Nuestras naves de suministro han sido secuestradas por unos hackeractivistas engreídos."
108764	"Hemos intentando mantener esto en secreto, pero parece que un socio te visitó a ti por error, en lugar de a nosotros."
108769	"Ha habido que soltar alguna mercancía antes de lo planificado." Complicaciones, aduanas..."
108826	"Ibarra-Foxcom ha tenido la amabilidad de darnos unas muestras gratis. Seguro que, cuando se lo pidamos, ampliarán el favor y te incluirán a ti."
108827	"Hemos tenido noticias de Usoyev. Han llevado la mercancía y han exigido que la entregues. Vale."
108828	"Tenemos problemas de escasez inesperados. Los invernaderos de Saayman acaparan mucha energía."
108829	"¿Envían una caja cada vez? Debe de ser la manera de Cassian de reírse de nosotros. Puedes hacerte cargo del trato."
108830	"Esto es un simple trabajo de remolque. No había consultores financieros ni de gestión en el barco. ¿Comprendido?"
108831	"Esta entrega ya no va a llegar a tiempo, así que hemos enviado otra. Si quieres la mercancía, no te vamos a detener."
108832	"No te creas la información que estos criminales afirman tener sobre nosotros. Los chantajistas no son más que chantajistas."
108833	"Mantén a los corsarios fuera de tu territorio y los dos saldremos ganando." No quiero factores desconocidos."
108834	"¿Vuelo 067? Sí, Leidian Airlines es una empresa afiliada. Pero la caja negra demostrará que no tenemos nada que ver con los accidentes."
108835	"Deposita la mercancía, espera con paciencia y se apaciguará el interés externo. Deberías comprobarlo tú mismo."
108836	"Documentos secretos sobre el Programa de Licencia Lunar. Si caen en las manos equivocadas... los destruiremos por ti."
108837	"Ninguno de los dos queremos quedarnos atrás en la carrera lunar. Pero parece que Saayman sabe exactamente cómo hacer que eso suceda."
108838	"Es importante tener buenos sistemas de seguridad. Veremos si los nuestros son suficientes. ¡Mete esto en nuestro barco sin que te vean!"
108839	"Necesitamos saber qué está sucediendo en la Luna. Hay muchas cosas que tus superiores no te van a contar."
108840	"A Lei Sheng no le interesa resolver el asunto en los tribunales. Por supuesto, nuestra concesión debe mantenerse en secreto."
108841	"Un espía de talento y un corredor sin talento. Pero, antes de que Usoyev lleve este asunto a los tribunales, prefiero pagarte a ti para que resuelvas esto. "
108842	"Es fácil firmar acuerdos de confidencialidad, pero para algunos parece difícil cumplirlos. Bueno, ya están advertidos."
108843	"La manera más segura que conozco de borrar datos de la historia. ¿Hay algo de lo que te quieras deshacer también?"
121255	"Acabamos de comprar un navegador GPS de Foxcom. Yo, sin embargo, no creo que pueda hacerlo mejor que un humano inteligente."
121256	"No me digas que no quieres saber cómo funcionan las nuevas naves automatizadas de FoxCom. Y con los fallos del sistema de vigilancia..."
108765	"Me han dicho que conoces a un excelente especialista en genética. He oído que está haciendo un estudio de campo en tu sector."
108770	"Estamos evaluando el equilibrio ecológico de las nuevas regiones urbanas. Al proporcionar muestras se acelerará el proceso."
108844	"El Dr. Hofwegen me aseguró que estos contenedores eran herméticos. De todos modos, este tipo de envío no resulta práctico."
108845	"Hemos tenido una especie de... choque con Lei Sheng. Y parece que no se han recuperado algunos contenedores."
108846	"No nos sentimos orgullosos de andar escasos de suministros. Pero no vamos a permitir que el orgullo nos ciegue."
108847	"Nuestro cliente tiene... un gusto exquisito "Nos ha pedido una alternativa para comparar la calidad, y te he sugerido a ti."
108848	"Vamos a recibir a una delegación de Ibarra-FoxCom interesada en nuestros productos. ¿Podrías traerlos aquí?"
108849	"Las pruebas de acceso de Saayman International son duras. Quiero saber por qué este candidato ha conseguido la puntuación máxima para luego marcharse."
108850	"Es cierto, el barco lleva nuestro logotipo, pero no es nuestro. Saayman tiene una política de tolerancia cero al plagio."
108851	"Muchos corsarios utilizan la situación política para traficar comida diluida. Si Union no interviene, tendremos que hacerlo nosotros."
108852	"Los escaneados en barrido han identificado un depósito de desechos abandonado. No podemos demostrar que es de Usoyev, pero tampoco podemos dejarlo."
108853	"Saayman International ha desarrollado un nuevo método de seguimiento de peces. Si la prueba sale bien, podríamos vendérselo a los Custodiadores."
108854	"Acabamos de conseguir un gran avance,  pero unos obsesos de la ética quieren retener el fruto de nuestro trabajo."
